
"0","",""
"1553912","TD4096E.TXT.r_525"," sdug bsngal myong bar 'gyur ba'i sems dang sems las byung ba'i mig la sogs pa'i rnam par shes pa rnams dang  de dag dang mtshungs par ldan pa'i sems dang sems las byung ba rnams  te ; / ","0.0#TD4027E.TXT.r#553907#553919#TD4027E.TXT.r_231;TD4027E.TXT.r_232;TD4027E.TXT.r_233;TD4027E.TXT.r_234;TD4027E.TXT.r_235# de yang gang gis ji ltar mthong // / +gang phyir de yang  stong pa nyid // / "
"1553923","TD4096E.TXT.r_526;TD4096E.TXT.r_527"," yid mi bde ba ni rnam par smin pa ma yin pa'i phyir ro // / +bde ba yang ma yin sdug bsngal ba yang ma yin pa ni ldan pa ma yin pa'i srog gi dbang po la sogs pa'o // / ","0.0#TD4027E.TXT.r#553918#553928#TD4027E.TXT.r_234;TD4027E.TXT.r_235;TD4027E.TXT.r_236;TD4027E.TXT.r_237# rtag tu sems can phan bya'i phyir // / +'khor ba gtang bar mi bya'i phyir // / "
"1553933","TD4096E.TXT.r_528;TD4096E.TXT.r_529"," dpe ston pa rnams zhes bya ba ni / / +gang dag dpe de rtog gis tha snyad byed pa da dag ni dpe ston pa rnams so // / ","0.0#TD4021E.TXT.r#2100675#2100699#TD4021E.TXT.r_83;TD4021E.TXT.r_84;TD4021E.TXT.r_85;TD4021E.TXT.r_86;TD4021E.TXT.r_87;TD4021E.TXT.r_88;TD4021E.TXT.r_89;TD4021E.TXT.r_90;TD4021E.TXT.r_91# dge ba mi zad bya ba'i phyir // / +rigs kyang rnam par dag bya'i phyir // / +mtshan dang dpe byad thob bya'i  phyir ; / / ","0.0#TD4027E.TXT.r#553929#553940#TD4027E.TXT.r_236;TD4027E.TXT.r_237;TD4027E.TXT.r_238;TD4027E.TXT.r_239;TD4027E.TXT.r_240# dge ba mi zad bya ba'i phyir // / +rigs kyang rnam par dag bya'i phyir // / +mtshan dang dpe byad thob bya'i phyir // / "
"1553943","TD4096E.TXT.r_530;TD4096E.TXT.r_531"," 'phags pa  gzhan du 'ang myong mi byed // / +ces bya ba la'ang zhes bya ba'i sgras ni skyes nas myong ba yang byed pa ma yin par rtog ste / / ","0.0#TD4027E.TXT.r#553939#553953#TD4027E.TXT.r_238;TD4027E.TXT.r_239;TD4027E.TXT.r_240;TD4027E.TXT.r_241;TD4027E.TXT.r_242;TD4027E.TXT.r_243# mtshan dang dpe byad thob bya'i phyir // / +sangs rgyas chos rnams dag bya'i phyir // / +byang chub sems dpa' sgrub par byed // / ","0.0#TD4027E.TXT.r#554081#554088#TD4027E.TXT.r_267;TD4027E.TXT.r_268;TD4027E.TXT.r_269;TD4027E.TXT.r_270# skyes bu chen po'i mtshan rnams dang  dpe byad bzang po rnams dang bcas pa thob par bya ba'i phyir ro // / +sangs rgyas chos rnams dag bya'i phyir // / +byang chub sems dpa' sgrub par byed // / ","0.025#TD4032E.TXT.r#1928849#1928850#TD4032E.TXT.r_1461;TD4032E.TXT.r_1462# gzhi rnam pa bzhi po 'di'i stong pa nyid de ni gzhi stong pa nyid ces  bya'o // / +de la za ba stong pa nyid ni nang gi skye mched rnams las brtsams so zhes bya ba ni / / ","0.025#TD4032E.TXT.r#1929332#1929333#TD4032E.TXT.r_1535;TD4032E.TXT.r_1536;TD4032E.TXT.r_1537# gzhan yang / / +sangs rgyas chos rnams dag bya'i phyir // / +byang chub sems dpa' sgrub par byed // / "
"1553958","TD4096E.TXT.r_532;TD4096E.TXT.r_533"," de la ni yongs su nyams pa 'am slar 'ong ba yod pa ma yin te / / +brtan pa'i phyir dang khyad par du 'gro ba'i phyir ro // / ","0.0#TD4027E.TXT.r#553954#553964#TD4027E.TXT.r_242;TD4027E.TXT.r_243;TD4027E.TXT.r_244# bza' ba stong pa nyid ni phyi rol gyi rnams so // / +de'i lus ni za pa dang bza' ba de gnyis kyi gnas gang yin pa ste khog pa'o // / "
"1553968","TD4096E.TXT.r_534;TD4096E.TXT.r_535"," brtan pa zhes bya ba ni mi brtan pa gcad pa'i phyir te mi brtan pa ni     // / +skyes nas myong bar 'gyur ba dang  lan grangs gzhan la myong bar 'gyur bar byed pa ma yin te / / ","0.0#TD4027E.TXT.r#553962#553976#TD4027E.TXT.r_243;TD4027E.TXT.r_244;TD4027E.TXT.r_245;TD4027E.TXT.r_246;TD4027E.TXT.r_247# de'i lus ni za pa dang bza' ba de gnyis kyi gnas gang yin pa ste khog pa'o // / +de'i stong pa nyid ni phyi nang stong pa nyid ces bya'o // / "
"1553980","TD4096E.TXT.r_536;TD4096E.TXT.r_537"," yongs su nyams pa la yang skye ba srid pa'i phyir ro // / +'dir kyi hud sems smre sngags 'don pa'i dmyal ba dper bya'o zhes bya ba ni rkun po'i sde dpon zhig gis rang sangs rgyas  lnga brgya gsod du bcug pa'o // / ","0.0#TD4027E.TXT.r#553975#553997#TD4027E.TXT.r_246;TD4027E.TXT.r_247;TD4027E.TXT.r_248;TD4027E.TXT.r_249;TD4027E.TXT.r_250;TD4027E.TXT.r_251# de rgya che ba'i phyir de'i stong pa  nyid ni chen po stong pa nyid ces bya'o // / ","0.013#TD4016.2E.TXT.r#2378015#2378019#TD4016.2E.TXT.r_8041;TD4016.2E.TXT.r_8042;TD4016.2E.TXT.r_8043# nang gi skye  mched la sogs pa de yang gang gis stong par mthong zhe na / / +stong pa nyid shes pa ste / / ","0.021#TD4032E.TXT.r#1939108#1939115#TD4032E.TXT.r_3047;TD4032E.TXT.r_3048;TD4032E.TXT.r_3049;TD4032E.TXT.r_3050# ces bya ba la stong pa nyid ni rnam pa gsum ste / / +dngos po med pas stong pa nyid dang  de ma yin pas stong pa nyid dang  rang bzhin gyis stong pa nyid do // / ","0.024#TD4093.2E.TXT.r#2080484#2080485#TD4093.2E.TXT.r_14851;TD4093.2E.TXT.r_14852# ji ltar 'ga' zhig gis shing gi ro mer bcug nas de tshig pa dang  shing de yang 'jug pa de bzhin du stong pa nyid kyis nyon mongs pa bsregs nas stong pa nyid de yang stong pa nyid kyis sun 'byin par byed do // / +de ni stong pa nyid kyi rnam par zhugs pa'i stong pa nyid kyi rjes    la bskyed par bya ba yin gyi / / ","0.027#TD4027E.TXT.r#556070#556070#TD4027E.TXT.r_637;TD4027E.TXT.r_638# stong pa nyid rnam pa gsum ste / / +dngos po med pas stong pa nyid dang  de ma yin pas stong pa nyid dang  ngo bo nyid kyis stong pa nyid do // / ","0.029#TD4095E.TXT.r#103646#103648#TD4095E.TXT.r_7955;TD4095E.TXT.r_7956# mi slob pa'i la dmigs pa yin // / +stong pa nyid stong pa nyid ni mi slob pa'i stong pa nyid kyi ting nge 'dzin la stong pa nyid kyi rnam pas dmigs so // / "
"1554001","TD4096E.TXT.r_538"," bdag po med pa'i zhes bya ba ni bu med pa'i gter te yul gyi bdag po las ma byin par blangs so // / ","0.0#TD4027E.TXT.r#553995#554007#TD4027E.TXT.r_250;TD4027E.TXT.r_251;TD4027E.TXT.r_252;TD4027E.TXT.r_253# ji ltar don dam pa'i rnam par mthong ba de'i stong pa nyid ni don dam pa stong pa nyid do // / "
"1554012","TD4096E.TXT.r_539;TD4096E.TXT.r_540"," gnyis ka yang mi byed na zhes bya ba rgyas par 'byung ste / / +de ltar na bsam gtan dang zag pa med pa'i sdom pa bzhin du las kyi lam sems tsam la rag las pa  nyid du thal bar 'gyur na / / ","0.0#TD4027E.TXT.r#554008#554024#TD4027E.TXT.r_252;TD4027E.TXT.r_253;TD4027E.TXT.r_254;TD4027E.TXT.r_255;TD4027E.TXT.r_256;TD4027E.TXT.r_257# ci'i phyir sgrub par byed ce na / / +dge gnyis thob par bya ba'i phyir // / ","0.028#TD4032E.TXT.r#1929085#1929085#TD4032E.TXT.r_1493;TD4032E.TXT.r_1494# ci'i phyir sgrub par byed ce na / / +dge ba gnyis thob par  bya ba'i phyir zhes bya ba nas / / "
"1554029","TD4096E.TXT.r_541;TD4096E.TXT.r_542"," 'dod pa na spyod pa'i rnam par rig byed ma yin pa rnam par rig byed med pa can ni yod pa yang ma yin no // / +'dod pa na spyod pa zhes bya ba ni bsam gtan dang zag pa med pa'i rig byed ma yin pa las khyad par du byed pa'o // / ","0.0#TD4027E.TXT.r#554025#554033#TD4027E.TXT.r_256;TD4027E.TXT.r_257;TD4027E.TXT.r_258;TD4027E.TXT.r_259# rtag tu sems can phan bya'i phyir // / +zhes bya ba ni sems can la gtan du phan par bya ba'i phyir ro // / ","0.0#TD4027E.TXT.r#554034#554041#TD4027E.TXT.r_258;TD4027E.TXT.r_259# 'khor ba gtang bar mi bya'i phyir // / +zhes bya ba ni 'khor  ba thog ma dang tha ma med pa stong pa nyid du ma mthong na skyo ste 'khor ba yongs su gtong ngo // / ","0.0#TD4032E.TXT.r#1929171#1929172#TD4032E.TXT.r_1509;TD4032E.TXT.r_1510# de'i phyir 'khor ba thog ma dang tha  ma med pa stong pa nyid du ma mthong na skyo ste / / +'khor ba yongs su gtong ngo zhes bya ba smos so // / "
"1554046","TD4096E.TXT.r_543"," ji ltar na de gnyis las kyi lam du 'grub ces bya ba ni  drang srong dang dge slong gnyis kyi'o // / ","0.0#TD4027E.TXT.r#554042#554060#TD4027E.TXT.r_259;TD4027E.TXT.r_260;TD4027E.TXT.r_261;TD4027E.TXT.r_262# zhes bya ba ni 'khor  ba thog ma dang tha ma med pa stong pa nyid du ma mthong na skyo ste 'khor ba yongs su gtong ngo // / ","0.0#TD4032E.TXT.r#1929182#1929185#TD4032E.TXT.r_1511;TD4032E.TXT.r_1512;TD4032E.TXT.r_1513# dge ba mi zad bya ba'i phyir // / +zhes bya ba ni / / +phung po lhag ma med pa'i mya ngan las 'das pa na yang bdag gis dge ba'i rtsa ba rnams mi zad par bya'o snyam pa ste / / "
"1554057","TD4096E.TXT.r_544"," slob dpon 'dus bzangs ni drang srong dag ni don gyis na rnam par rig byed byed pa yin te / / "
"1554065","TD4096E.TXT.r_545"," mi ma yin pa dag gis de dag gis bsam pa 'dor bar zhugs pa rtogs nas de dag la dad pa rnams gang gis na drang srong de dag la las kyi lam skye ba lus kyis byed do // / ","0.0#TD4027E.TXT.r#554061#554069#TD4027E.TXT.r_261;TD4027E.TXT.r_262;TD4027E.TXT.r_263;TD4027E.TXT.r_264;TD4027E.TXT.r_265# zhes bya ba ni phung po lhag ma med pa'i mya ngan las 'das pa na yang mi gtong zhing mi 'dor ba gang yin pa'o // / +rigs kyang rnam par dag bya'i phyir // / +zhes bya ba la / / ","0.0#TD4027E.TXT.r#554069#554077#TD4027E.TXT.r_264;TD4027E.TXT.r_265;TD4027E.TXT.r_266;TD4027E.TXT.r_267;TD4027E.TXT.r_268# rigs ni rang bzhin te ngo bo nyid kyi phyir ro // / +mtshan dang dbye byad thob ba'i phyir // / "
"1554082","TD4096E.TXT.r_546"," gzhan yang khro ba las ni de'i tshe gdon mi za bar lus dang ngag gi las gyo bar 'gyur pas 'gal ba med do // / ","0.026#TD4032E.TXT.r#1929332#1929333#TD4032E.TXT.r_1535;TD4032E.TXT.r_1536;TD4032E.TXT.r_1537# gzhan yang / / +sangs rgyas chos rnams dag bya'i phyir // / +byang chub sems dpa' sgrub par byed // / "
"1554093","TD4096E.TXT.r_547"," gso sbyong la yang ji ltar tshig gis go bar bya ba'i don la lus kyi gyo ba la yang las kyi lam skye ba de bzhin du bdag gis tshe dang ldan pa yongs su dag go snyam du rig par bya'o snyam  du cang mi smra bas mi gyo ba yang yin pas / / ","0.0#TD4027E.TXT.r#554089#554109#TD4027E.TXT.r_270;TD4027E.TXT.r_271;TD4027E.TXT.r_272;TD4027E.TXT.r_273;TD4027E.TXT.r_274;TD4027E.TXT.r_275# ces bya ba ni stobs dang mi 'jigs pa dang ma 'dres pa la sogs pa'o // / +de    ltar re zhig stong pa nyid bcu bzhi rnam par gzhag par shes par bya'o // / ","1.192#TD4032E.TXT.r#1929419#1929423#TD4032E.TXT.r_1553;TD4032E.TXT.r_1555;TD4032E.TXT.r_1556;TD4032E.TXT.r_1554;TD4032E.TXT.r_1557# ngo bo nyid ni ji lta bu zhe na / / +gang zag dang ni chos rnams kyi // / +dngos po med 'dir stong pa nyid // / "
"1554114","TD4096E.TXT.r_548"," tshig gis go bar bya ba'i don la cang mi smra ba la yang ngag gi las kyi lam skye bar 'gyur te / / ","0.0#TD4027E.TXT.r#554110#554118#TD4027E.TXT.r_274;TD4027E.TXT.r_275;TD4027E.TXT.r_276;TD4027E.TXT.r_277;TD4027E.TXT.r_278# dngos po med 'dir stong pa nyid // / +de dngos med pa'i dngos yod pa // / "
"1554122","TD4096E.TXT.r_549"," de ni yongs su ma dag bzhin du cang mi smra bas bdag nyid dag par go bar byed do zhes zer ro // / ","0.0#TD4027E.TXT.r#554117#554126#TD4027E.TXT.r_276;TD4027E.TXT.r_277;TD4027E.TXT.r_278;TD4027E.TXT.r_279;TD4027E.TXT.r_280# de ni de las stong nyid gzhan // / +zhes bya ba'o // / +gang zag dang chos kyi  dngos po med pa ni stong pa nyid do // / ","0.015#TD4032E.TXT.r#1929440#1929450#TD4032E.TXT.r_1560;TD4032E.TXT.r_1561;TD4032E.TXT.r_1562;TD4032E.TXT.r_1563# de la ji skad de bshad pa'i zab po la sogs pa la gang zag dang chos kyi dngos po med pa ni stong pa nyid do // / +dngos po med pa de'i dngos po yod pa yang stong pa nyid do // / "
"1554130","TD4096E.TXT.r_550"," gzhan ni 'dod pa'i khams kyi rnam par rig byed ma yin pa  ni thams cad rnam par rig byed la rag par nges pa yang ma yin te / / ","0.0#TD4027E.TXT.r#554125#554138#TD4027E.TXT.r_279;TD4027E.TXT.r_280;TD4027E.TXT.r_281# dngos po med pa de'i dngos po yod pa yang yin no // / +za ba la sogs pa stong pa nyid ces gong du ji skad smos pa der stong pa nyid kyi mtshan nyid bstan pa'i phyir / / ","0.013#TD4032E.TXT.r#1929505#1929507#TD4032E.TXT.r_1569;TD4032E.TXT.r_1570;TD4032E.TXT.r_1571# de'i stong pa nyid la skur pa 'debs pa bsal ba'i phyir / / +dngos po med pa'i ngo bo nyid stong pa nyid do // / +gal te dngos po med pa stong pa nyid ma brjod na / / ","0.017#TD4033E.TXT.r#1386913#1386914#TD4033E.TXT.r_823# mtshan nyid kyi de bzhin nyid kyi don so so yang dag par rig par byed pa'i gang zag la bdag med pa'i mtshan ma dang  chos la bdag med pa'i mtshan ma dang  rnam par  rig pa'i mtshan ma dang  don dam pa'i mtshan ma gang yin pa de ni mtha' las 'das pa stong pa nyid dang  dngos po med pa'i ngo bo nyid dang  dngos po med pa'i ngo bo nyid stong pa nyid dang  don dam pa'i stong pa nyid kyis rnam par sel to zhes bya ba la / / ","0.017#TD4016.2E.TXT.r#2377363#2377363#TD4016.2E.TXT.r_7962;TD4016.2E.TXT.r_7963# 'gag pa med pa'i phyir dngos po med pa stong pa nyid ces bya'o // / +dngos po med pa'i ngo bo nyid stong pa nyid ces bya ba ni dngos po med pa dang dngos po yod pa'i mtshan ma blang zhing dmigs su med pas dngos po med pa'i ngo bo nyid stong pa nyid ces bya'o // / ","0.024#TD4027E.TXT.r#553890#553890#TD4027E.TXT.r_227;TD4027E.TXT.r_228# rang gi mtshan nyid stong pa nyid dang  dngos po med pa stong pa nyid dang  dngos po med pa'i ngo bo nyid stong pa nyid do // / +de yang mdor bsdu na zhes bya bar rig par bya'o // / ","0.027#TD4032E.TXT.r#1929731#1929731#TD4032E.TXT.r_1595# stong pa nyid kyi rang bzhin ni dngos po med pa'i ngo bo nyid dang  dngos po med pa'i dngos po'i ngo bo nyid do // / ","0.028#TD4027E.TXT.r#553640#553640#TD4027E.TXT.r_176;TD4027E.TXT.r_177# gnyis po gzung ba dang 'dzin pa'i dngos po med pa dang  dngos po med pa de'i dngos po ni stong pa nyid kyi mtshan nyid do // / +de ltar dngos po med pa'i ngo bo nyid ni stong pa nyid  kyi mtshan nyid du yongs su bstan pa yin no // / ","0.029#TD4027E.TXT.r#555992#555992#TD4027E.TXT.r_621;TD4027E.TXT.r_622;TD4027E.TXT.r_623# ye shes med pa SA NI MA YIN TE / / +de ma yin pas de'i stong pa nyid do // / +yongs su grub pa'i mtshan nyid ni / / "
"1554139","TD4096E.TXT.r_551"," sde lnga po la sogs pa 'bras bu thob pa'i mdo las so sor thar pa'i sdom pa skye ba srid pa'i phyir ro // / ","0.0#TD4027E.TXT.r#554133#554147#TD4027E.TXT.r_280;TD4027E.TXT.r_281;TD4027E.TXT.r_282# za ba la sogs pa stong pa nyid ces gong du ji skad smos pa der stong pa nyid kyi mtshan nyid bstan pa'i phyir / / +dngos po med pa stong pa nyid dang  dngos po med pa'i ngo bo nyid stong pa nyid dang   stong pa nyid rnam pa gnyis tha mar rnam par 'jog ste / / ","0.014#TD4027E.TXT.r#553886#553890#TD4027E.TXT.r_225;TD4027E.TXT.r_227;TD4027E.TXT.r_228# nang stong pa nyid dang  phyi stong pa nyid dang  phyi nang stong pa nyid dang  chen po  stong pa nyid dang  stong pa nyid stong pa nyid dang  don dam pa stong pa nyid dang  'dus byas stong pa nyid dang  'dus ma byas stong pa nyid dang  mtha' las 'das pa stong pa nyid dang  thog ma dang tha ma med pa stong pa nyid dang  dor ba med pa stong pa nyid dang  rang bzhin stong pa nyid dang  chos thams cad stong pa nyid     // / +rang gi mtshan nyid stong pa nyid dang  dngos po med pa stong pa nyid dang  dngos po med pa'i ngo bo nyid stong pa nyid do // / ","0.017#TD4016.2E.TXT.r#2377363#2377363#TD4016.2E.TXT.r_7962;TD4016.2E.TXT.r_7963# 'gag pa med pa'i phyir dngos po med pa stong pa nyid ces bya'o // / +dngos po med pa'i ngo bo nyid stong pa nyid ces bya ba ni dngos po med pa dang dngos po yod pa'i mtshan ma blang zhing dmigs su med pas dngos po med pa'i ngo bo nyid stong pa nyid ces bya'o // / ","0.019#TD4016.2E.TXT.r#2377267#2377270#TD4016.2E.TXT.r_7949# de ni mtha' las 'das pa stong pa nyid dang  dngos po med pa stong pa nyid dang  dngos po med pa'i ngo bo nyid stong pa nyid dang  don dam pa stong pa nyid kyis yang dag par rnam  par sel to zhes bya ba ni gnyis pa gnyen por gyur pa'i stong pa nyid bstan pa'o // / ","0.019#TD4038.2E.TXT.r#3116348#3116352#TD4038.2E.TXT.r_3536# gang zag ba dag med pa'i mtshan ma dang  chos la bdag med pa'i mtshan ma dang  rnam par rig pa tsam gyi mtshan ma dang  don dam pa'i mtshan  ma gang yin pa de ni mtha' las 'das pa stong pa nyid dang  dngos po med pa stong pa nyid dang  dngos po med pa'i ngo bo nyid stong pa nyid dang  don dam pa stong pa nyid kyis rnam par sel to // / ","0.021#TD4027E.TXT.r#556070#556070#TD4027E.TXT.r_637;TD4027E.TXT.r_638# stong pa nyid rnam pa gsum ste / / +dngos po med pas stong pa nyid dang  de ma yin pas stong pa nyid dang  ngo bo nyid kyis stong pa nyid do // / ","0.024#TD4016.2E.TXT.r#2377525#2377526#TD4016.2E.TXT.r_7981# gzhan gyi dbang la don dam pa stong pa nyid du mngon par zhen pa'i mtshan ma gang yin pa de ni dngos po med pa'i ngo bo nyid stong pa nyid kyis rnam par sel to // / ","0.026#TD4032E.TXT.r#1929627#1929628#TD4032E.TXT.r_1582# shes pa po dang rnam pa 'dzin pa po'i gang zag dang  kun brtags pa'i mtshan nyid stong pa nyid shes pa dang  don dam pa'i rnam pa'i  dngos po med pa dang  de'i dngos po med pa'i dngos po yod pa ni stong pa nyid stong pa nyid dang  don dam pa stong pa nyid de go rims bzhin no // / ","0.027#TD4032E.TXT.r#1929731#1929731#TD4032E.TXT.r_1595# stong pa nyid kyi rang bzhin ni dngos po med pa'i ngo bo nyid dang  dngos po med pa'i dngos po'i ngo bo nyid do // / ","0.027#TD4016.2E.TXT.r#2377649#2377649#TD4016.2E.TXT.r_7993# rang bzhin stong pa nyid dang  dngos po med pa stong ba nyid dang  rang gi mtshan nyid stong pa nyid dang  dngos po med pa'i ngo bo nyid stong pa nyid dang  don dam pa stong ba nyid do zhes 'byung ste / / ","0.028#TD4027E.TXT.r#553640#553640#TD4027E.TXT.r_176;TD4027E.TXT.r_177# gnyis po gzung ba dang 'dzin pa'i dngos po med pa dang  dngos po med pa de'i dngos po ni stong pa nyid kyi mtshan nyid do // / +de ltar dngos po med pa'i ngo bo nyid ni stong pa nyid  kyi mtshan nyid du yongs su bstan pa yin no // / "
"1554151","TD4096E.TXT.r_552"," de lta bas na mi dge ba yang de lta bu 'ga' zhig rnam par rig byed med par yang 'gyur ro zhes zer ro // / ","0.0#TD4027E.TXT.r#554146#554163#TD4027E.TXT.r_281;TD4027E.TXT.r_282;TD4027E.TXT.r_283;TD4027E.TXT.r_284;TD4027E.TXT.r_285# dngos po med pa stong pa nyid dang  dngos po med pa'i ngo bo nyid stong pa nyid dang   stong pa nyid rnam pa gnyis tha mar rnam par 'jog ste / / +gang zag dang chos su sgro 'dogs pa dang  de'i stong pa nyid la skur pa 'debs pa bsal ba'i phyir go rims bzhin no // / ","0.0#TD4032E.TXT.r#1929480#1929484#TD4032E.TXT.r_1567# de'i phyir gang zag dang chos su sgro 'dogs pa dang   de'i stong pa nyid la skur pa 'debs pa bsal ba'i phyir go rims bzhin zhes bya ba smos te / / "
"1554160","TD4096E.TXT.r_553"," gang zhig lta    ba dang tshul khrims nyams pas gcod par byed pa de yang lus zhig nas so // / ","0.022#TD4032E.TXT.r#1927642#1927642#TD4032E.TXT.r_1253;TD4032E.TXT.r_1254# 'gyur ba med kyang dbye ba bde blag tu rig pa'i phyir dbye ba'i sgrub pa yang shes par bya'o // / +mtshan nyid ji ltar shes par bya zhe na zhes bya ba ni / / "
"1554168","TD4096E.TXT.r_554"," gzi byin med phyir zhes bya ba la gzi byin ni snying ga'i phyogs na yod do // / ","0.0#TD4027E.TXT.r#554164#554173#TD4027E.TXT.r_284;TD4027E.TXT.r_285;TD4027E.TXT.r_286;TD4027E.TXT.r_287# sgrub pa ji ltar shes par bya zhe na / / +gal te nyon  mongs de ma gyur // / ","0.0#TD4079E.TXT.r#759027#759030#TD4079E.TXT.r_409;TD4079E.TXT.r_410# gal te nyon mongs de ma gyur // / +lus can thams cad grol bar 'gyur // / ","5.960#TD4018E.TXT.r#3070794#3070798#TD4018E.TXT.r_8673;TD4018E.TXT.r_8674;TD4018E.TXT.r_8675# ji ltar btsun gtso 'phags pa byams pas dgongs pa byed pa las 'byung ba / / +de ste nyon mongs de ma gyur // / +lus can thams cad grol bar 'gyur // / ","5.960#TD4021E.TXT.r#2100706#2100714#TD4021E.TXT.r_92;TD4021E.TXT.r_93;TD4021E.TXT.r_94;TD4021E.TXT.r_95# gal te nyon mongs de ma gyur // / +lus  can thams cad grol bar gyur // / ","0.027#TD4032E.TXT.r#1929835#1929835#TD4032E.TXT.r_1607;TD4032E.TXT.r_1608# gal te nyon mongs de ma gyur // / +lus can thams cad grol bar 'gyur // / "
"1554178","TD4096E.TXT.r_555"," ma skyes pa rnams ni skal ba mnyam pa dang kun du 'gro ba'i rgyu nyid ma yin pa rgyu mthun pa'i 'bras bu ma 'ongs pa med do // / ","0.0#TD4027E.TXT.r#554174#554183#TD4027E.TXT.r_286;TD4027E.TXT.r_287;TD4027E.TXT.r_288;TD4027E.TXT.r_289# lus can thams cad grol bar 'gyur // / +gal te rnam dag de ma gyur // / ","1.192#TD4032E.TXT.r#1929854#1929857#TD4032E.TXT.r_1611;TD4032E.TXT.r_1612# kun nas nyon mongs  pa spangs pa de yang lam bsgoms pas so // / +de la gal te gnyen po ma skyes par yang chos rnams kyi stong pa nyid glo bur gyi nye ba'i nyon mongs pa rnams kyis zhes bya ba la / / ","0.026#TD4032E.TXT.r#1929906#1929906#TD4032E.TXT.r_1620;TD4032E.TXT.r_1621;TD4032E.TXT.r_1622# da ni rab tu dbye ba rnam par dag pa sgrub pa'i phyir / / +gal te rnam dag de ma gyur // / +'bad pa 'bras bu med par 'gyur // / "
"1554187","TD4096E.TXT.r_556"," gal te ma tshang  ba'i rgyu yin pa'i phyir phan pa chung ba nyid yin na dmus long la sogs pa dag la yang ches med par 'gyur ro zhe na / / ","0.0#TD4027E.TXT.r#554182#554210#TD4027E.TXT.r_288;TD4027E.TXT.r_289;TD4027E.TXT.r_290;TD4027E.TXT.r_291;TD4027E.TXT.r_292;TD4027E.TXT.r_293# 'bad pa 'bras bu med par 'gyur // / +gal te gnyen po ma skyes par yang chos rnams kyi stong pa nyid kyis glo bur gyi nye ba'i nyon mongs pa rnams kyis kun nas nyon mongs par mi 'gyur  na ni kun nas nyon mongs pa med pas 'bad pa med par sems can thams cad grol bar 'gyur ro // / ","5.960#TD4032E.TXT.r#1929867#1929870#TD4032E.TXT.r_1613;TD4032E.TXT.r_1614# yang gi sgra ni skyes pa dang 'dra bar kun nas nyon mongs par mi 'gyur na / / +de ltar gyur na ni kun nas nyon mongs pa med pas  'bad pa med par sems can thams cad grol bar 'gyur ro // / "
"1554200","TD4096E.TXT.r_557;TD4096E.TXT.r_558"," za ma la sogs pa'i lus ni rtogs pa dang 'gal ba'i phyir ma tshang bar 'dod do // / +gzhan du ma yin no // / ","0.020#TD4032E.TXT.r#1929926#1929927#TD4032E.TXT.r_1626;TD4032E.TXT.r_1627# kyang gi sgra ni ma skyes pa dang 'dra bar rnam par dag par mi 'gyur na / / +de ltar gyur na ni thar par bya ba'i phyir rtsom pa 'bras bu med par 'gyur te / / "
